0,0,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,1mmIXfrkE3EdumSi5+QbLAYKn7U=
0,1,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,1mmIXfrkE3EdumSi5+QbLAYKn7U=
0,2,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,1mmIXfrkE3EdumSi5+QbLAYKn7U=
0,3,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,1mmIXfrkE3EdumSi5+QbLAYKn7U=
0,4,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,1mmIXfrkE3EdumSi5+QbLAYKn7U=
0,5,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,1mmIXfrkE3EdumSi5+QbLAYKn7U=
0,6,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,1mmIXfrkE3EdumSi5+QbLAYKn7U=
0,7,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,1mmIXfrkE3EdumSi5+QbLAYKn7U=
1,1,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,LTm5087k1qh8eJbVQTssBKmIvFA=
1,0,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,LTm5087k1qh8eJbVQTssBKmIvFA=
1,3,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,LTm5087k1qh8eJbVQTssBKmIvFA=
1,2,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,LTm5087k1qh8eJbVQTssBKmIvFA=
1,5,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,YaTzcudkqqsPiu+ChipB/NKz7mQ=
1,4,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
1,7,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
1,6,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
2,2,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
2,3,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
2,0,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
2,1,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
2,6,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
2,7,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
2,4,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
2,5,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
3,3,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
3,2,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
3,1,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
3,0,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
3,7,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
3,6,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
3,5,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
3,4,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
4,4,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
4,5,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
4,6,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
4,7,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
4,0,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
4,1,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
4,2,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
4,3,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
5,5,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
5,4,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
5,7,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
5,6,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
5,1,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
5,0,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
5,3,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
5,2,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
6,6,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
6,7,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
6,4,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
6,5,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
6,2,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
6,3,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
6,0,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
6,1,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,CyekUF9KBc6tjTnsR99uCwnJcPI=
7,7,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,nhLnFj1bxN2tQXm06u+PheyzBC4=
7,6,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,ccNMqOyYggxMBPMI1IgKx2j5LZc=
7,5,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,ccNMqOyYggxMBPMI1IgKx2j5LZc=
7,4,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,ccNMqOyYggxMBPMI1IgKx2j5LZc=
7,3,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,ccNMqOyYggxMBPMI1IgKx2j5LZc=
7,2,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,ccNMqOyYggxMBPMI1IgKx2j5LZc=
7,1,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,ccNMqOyYggxMBPMI1IgKx2j5LZc=
7,0,nWJ/GGt1rYsFwdi3rdBMgdQeMFw=,ccNMqOyYggxMBPMI1IgKx2j5LZc=
