39,103,p9tNF778Hf9Yv9+vuHN7oeOI77A=,kNC6R3Fms6wRRJIul3WU9WJJOws=
38,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
40,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
43,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
42,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
43,96,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
40,96,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
40,104,h5Zvs1mjGnOKPkJpVELCas0UYwg=,gDwZOMrth6FtTAc6/WHTmptG8KM=
32,97,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
42,96,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
37,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
41,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
32,98,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
35,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
40,110,h5Zvs1mjGnOKPkJpVELCas0UYwg=,gDwZOMrth6FtTAc6/WHTmptG8KM=
35,105,h5Zvs1mjGnOKPkJpVELCas0UYwg=,8RQeRQ5xEUIwr8LuMPAxnL1Bbl4=
40,105,h5Zvs1mjGnOKPkJpVELCas0UYwg=,gDwZOMrth6FtTAc6/WHTmptG8KM=
32,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
32,100,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
34,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
33,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
33,104,h5Zvs1mjGnOKPkJpVELCas0UYwg=,8RQeRQ5xEUIwr8LuMPAxnL1Bbl4=
33,106,h5Zvs1mjGnOKPkJpVELCas0UYwg=,8RQeRQ5xEUIwr8LuMPAxnL1Bbl4=
36,103,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
41,96,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
32,101,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
33,101,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
34,96,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
42,100,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
41,101,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
41,100,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
40,106,h5Zvs1mjGnOKPkJpVELCas0UYwg=,gDwZOMrth6FtTAc6/WHTmptG8KM=
43,100,h5Zvs1mjGnOKPkJpVELCas0UYwg=,crDuf6Ff86N1v+LyUgGyxhSa3so=
32,102,h5Zvs1mjGnOKPkJpVELCas0UYwg=,kNC6R3Fms6wRRJIul3WU9WJJOws=
